timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
72896827,-11.184788,-12.060022,-0.875235,11.622405,-5.154777,-6.467628,-4.201603,-3.614664,-16.388130,-16.473866,-16.238880,-14.051485,6
72898824,-11.152554,-12.052488,-0.899935,11.602521,-5.126309,-6.476212,-4.222679,-3.653717,-16.421509,-16.505766,-16.270876,-14.086103,6
72900821,-11.159515,-12.055683,-0.896168,11.607599,-5.131674,-6.475925,-4.224014,-3.656435,-16.425705,-16.510439,-16.274786,-14.105415,6
72902818,-11.201429,-12.068081,-0.866652,11.634755,-5.167389,-6.467366,-4.207325,-3.626204,-16.402483,-16.487408,-16.252565,-14.108801,6
72904815,-11.262369,-12.083054,-0.820684,11.672711,-5.220842,-6.451869,-4.176140,-3.566599,-16.355324,-16.442251,-16.206312,-14.097786,6
72906811,-11.328173,-12.097692,-0.769520,11.712933,-5.279326,-6.433606,-4.134274,-3.490925,-16.297960,-16.386080,-16.150522,-14.071321,6
72908808,-11.366940,-12.104940,-0.738001,11.735940,-5.314469,-6.421471,-4.105139,-3.435659,-16.251659,-16.341734,-16.106939,-14.032793,6
72910805,-11.365223,-12.104225,-0.739002,11.734724,-5.313110,-6.421614,-4.103374,-3.428698,-16.241312,-16.332054,-16.097450,-13.984871,6
72912802,-11.323023,-12.095404,-0.772381,11.709213,-5.275321,-6.433892,-4.134512,-3.477669,-16.277838,-16.366196,-16.130733,-14.008331,6
72914799,-11.255598,-12.078094,-0.822496,11.666846,-5.216551,-6.450295,-4.173136,-3.550005,-16.336632,-16.423941,-16.187954,-14.057493,6
72916795,-11.198759,-12.063837,-0.865078,11.631298,-5.166841,-6.464458,-4.207563,-3.616190,-16.388607,-16.475487,-16.239166,-14.101934,6
72918792,-11.169291,-12.054968,-0.885677,11.612129,-5.141807,-6.470323,-4.227686,-3.655386,-16.421032,-16.506624,-16.270256,-14.135933,6
72920789,-11.176205,-12.058449,-0.882244,11.617327,-5.146980,-6.470346,-4.229164,-3.659678,-16.425514,-16.510630,-16.274643,-14.154768,6
72922785,-11.215925,-12.072039,-0.856113,11.643982,-5.179906,-6.464076,-4.212666,-3.627586,-16.402769,-16.489172,-16.252851,-14.158154,6
72924784,-11.277866,-12.090874,-0.813007,11.684370,-5.232430,-6.451941,-4.180336,-3.568411,-16.356802,-16.443920,-16.207361,-14.147663,6
72926782,-11.336184,-12.099123,-0.762939,11.717653,-5.286622,-6.431031,-4.109907,-3.466654,-16.285133,-16.376591,-16.139460,-14.063406,6
72928779,-11.341238,-12.079525,-0.738287,11.710382,-5.301476,-6.408906,-4.027510,-3.363943,-16.204309,-16.316652,-16.077089,-13.767815,6
72930776,-11.335421,-12.075806,-0.740385,11.705613,-5.297518,-6.408095,-4.094028,-3.415060,-16.233540,-16.331387,-16.094112,-13.698721,6
72932772,-11.295223,-12.068319,-0.773096,11.681771,-5.261064,-6.420708,-4.130936,-3.467655,-16.274881,-16.365004,-16.128969,-13.739109,6
72934769,-11.225080,-12.051916,-0.826836,11.638498,-5.199122,-6.439376,-4.171228,-3.541565,-16.334105,-16.421604,-16.185665,-13.789368,6
72936766,-11.161423,-12.033749,-0.872326,11.597586,-5.144548,-6.453037,-4.203796,-3.605652,-16.386795,-16.473103,-16.236734,-13.835526,6
72938762,-11.132812,-12.029552,-0.896740,11.581182,-5.118036,-6.463146,-4.224634,-3.644085,-16.420174,-16.506958,-16.270161,-13.872242,6
72940759,-11.141634,-12.032604,-0.890970,11.587119,-5.125332,-6.461787,-4.225540,-3.646708,-16.425705,-16.511297,-16.275263,-13.893461,6
72942756,-11.182880,-12.045431,-0.862551,11.614156,-5.160165,-6.453991,-4.208517,-3.614902,-16.403294,-16.489649,-16.253233,-13.893557,6
72944754,-11.238766,-12.056780,-0.818014,11.647773,-5.210376,-6.437397,-4.172897,-3.550959,-16.353893,-16.441917,-16.205359,-13.846588,6
72946750,-11.308384,-12.078142,-0.769758,11.693263,-5.269313,-6.423950,-4.138994,-3.482389,-16.298389,-16.387415,-16.151619,-13.801527,6
72948746,-11.355448,-12.093639,-0.738192,11.724544,-5.308628,-6.415915,-4.116249,-3.434992,-16.255236,-16.345835,-16.110039,-13.785076,6
72950743,-11.359167,-12.098455,-0.739288,11.728811,-5.309939,-6.418872,-4.113960,-3.427362,-16.245699,-16.336679,-16.100454,-13.794661,6
72952740,-11.314344,-12.089682,-0.775337,11.702013,-5.269504,-6.432509,-4.135704,-3.468561,-16.275644,-16.365623,-16.129541,-13.829851,6
72954737,-11.244106,-12.074184,-0.830078,11.659145,-5.207014,-6.452131,-4.173660,-3.540468,-16.333818,-16.421366,-16.185713,-13.876915,6
72956734,-11.176062,-12.050915,-0.874853,11.613488,-5.150604,-6.462884,-4.199123,-3.598738,-16.383314,-16.469955,-16.233873,-13.888121,6
72958730,-11.142826,-12.043333,-0.900507,11.593080,-5.121160,-6.471920,-4.223824,-3.639984,-16.418791,-16.504383,-16.268110,-13.894176,6
72960727,-11.147594,-12.046194,-0.898600,11.596894,-5.124497,-6.472397,-4.227448,-3.645611,-16.424799,-16.510677,-16.274548,-13.912916,6
72962724,-11.189127,-12.060452,-0.871325,11.624789,-5.158901,-6.465888,-4.211617,-3.616619,-16.404247,-16.490316,-16.253757,-13.917875,6
72964722,-11.252308,-12.079144,-0.826836,11.665726,-5.212736,-6.452990,-4.181623,-3.560114,-16.358519,-16.445923,-16.209412,-13.909912,6
72966718,-11.321688,-12.100792,-0.779104,11.711240,-5.271292,-6.439948,-4.145098,-3.490448,-16.301966,-16.390562,-16.154623,-13.894796,6
72968715,-11.366320,-12.112474,-0.746155,11.739397,-5.310082,-6.429315,-4.118490,-3.436613,-16.257143,-16.347122,-16.111755,-13.878679,6
72970712,-11.362886,-12.102795,-0.739908,11.732841,-5.311489,-6.421351,-4.103708,-3.413057,-16.240549,-16.331387,-16.096210,-13.835239,6
72972708,-11.318636,-12.088776,-0.770140,11.703706,-5.274248,-6.429458,-4.129839,-3.453827,-16.271925,-16.361141,-16.125345,-13.807774,6
72974705,-11.247587,-12.075281,-0.827694,11.661434,-5.209947,-6.451488,-4.175758,-3.531170,-16.332579,-16.419792,-16.183186,-13.854361,6
72976702,-11.186695,-12.058687,-0.871992,11.622691,-5.157351,-6.465340,-4.211283,-3.599262,-16.386604,-16.472292,-16.236162,-13.902473,6
72978699,-11.156368,-12.052727,-0.896358,11.604548,-5.130005,-6.474543,-4.234028,-3.642178,-16.421080,-16.506290,-16.270447,-13.938665,6
72980695,-11.161947,-12.055731,-0.893784,11.608839,-5.134082,-6.474757,-4.235458,-3.647232,-16.426516,-16.512537,-16.276217,-13.957357,6
72982692,-11.203241,-12.070036,-0.866795,11.636639,-5.168223,-6.468415,-4.218245,-3.615952,-16.404724,-16.490364,-16.254997,-13.959408,6
72984690,-11.267519,-12.089539,-0.822020,11.678529,-5.222750,-6.455779,-4.188824,-3.557444,-16.359568,-16.445637,-16.210175,-13.953257,6
72986686,-11.332273,-12.107611,-0.775337,11.719942,-5.278468,-6.441474,-4.151058,-3.485680,-16.303301,-16.390419,-16.155195,-13.932467,6
72988683,-11.379194,-12.120581,-0.741386,11.749887,-5.318904,-6.430984,-4.126692,-3.437090,-16.260099,-16.349077,-16.113424,-13.921547,6
72990679,-11.388016,-12.125111,-0.737095,11.756563,-5.325460,-6.431103,-4.121685,-3.428411,-16.248751,-16.338539,-16.102409,-13.933611,6
72992676,-11.343336,-12.113380,-0.770044,11.728358,-5.286646,-6.441712,-4.141140,-3.467274,-16.276741,-16.366243,-16.130352,-13.965559,6
72994673,-11.269093,-12.091684,-0.822592,11.680388,-5.223250,-6.457138,-4.175043,-3.537512,-16.334105,-16.421986,-16.185760,-14.012432,6
72996670,-11.204052,-12.072229,-0.868177,11.638141,-5.167937,-6.470203,-4.206944,-3.602791,-16.386795,-16.473961,-16.236877,-14.055490,6
72998667,-11.170006,-12.065601,-0.895596,11.617804,-5.137205,-6.480598,-4.227209,-3.645992,-16.421080,-16.507292,-16.270208,-14.089298,6
73000664,-11.175680,-12.066460,-0.890779,11.621070,-5.142450,-6.478620,-4.229021,-3.650618,-16.426659,-16.512537,-16.276455,-14.107132,6
73002661,-11.215305,-12.078857,-0.863552,11.647081,-5.175877,-6.471205,-4.214954,-3.619862,-16.406250,-16.491890,-16.256380,-14.111614,6
73004658,-11.275816,-12.093925,-0.818110,11.684871,-5.228853,-6.456017,-4.185534,-3.561306,-16.361094,-16.447878,-16.211557,-14.100647,6
73006655,-11.339712,-12.105513,-0.765800,11.722612,-5.286956,-6.435657,-4.137230,-3.480244,-16.300154,-16.389227,-16.152143,-14.051819,6
73008652,-11.374998,-12.107611,-0.732613,11.741304,-5.321193,-6.420112,-4.105139,-3.422594,-16.252947,-16.343498,-16.107178,-13.966370,6
73010648,-11.384439,-12.115955,-0.731516,11.750197,-5.326462,-6.423736,-4.108953,-3.419352,-16.244745,-16.334486,-16.098881,-13.953400,6
73012645,-11.344337,-12.107897,-0.763559,11.726117,-5.290389,-6.435728,-4.130077,-3.458786,-16.273832,-16.362667,-16.126823,-13.985634,6
73014642,-11.273193,-12.089491,-0.816298,11.681342,-5.228448,-6.452894,-4.168510,-3.530216,-16.330147,-16.417694,-16.181517,-14.031887,6
73016639,-11.208963,-12.071180,-0.862217,11.640072,-5.173373,-6.466699,-4.202557,-3.596640,-16.382885,-16.469574,-16.233635,-14.075565,6
73018636,-11.175871,-12.063599,-0.887728,11.619735,-5.144072,-6.475663,-4.225206,-3.639746,-16.418552,-16.504145,-16.268444,-14.111090,6
73020633,-11.179781,-12.066460,-0.886679,11.623120,-5.146551,-6.476569,-4.229355,-3.646803,-16.425705,-16.510487,-16.274786,-14.130640,6
73022629,-11.216211,-12.077808,-0.861597,11.647010,-5.177307,-6.469703,-4.215622,-3.619289,-16.405439,-16.491270,-16.254759,-14.137793,6
73024627,-11.276293,-12.093210,-0.816917,11.684752,-5.229688,-6.455064,-4.185963,-3.561783,-16.360664,-16.447115,-16.211414,-14.130688,6
73026625,-11.341095,-12.111473,-0.770378,11.726284,-5.285358,-6.440926,-4.147911,-3.490257,-16.302872,-16.391468,-16.155434,-14.109039,6
73028623,-11.373711,-12.110758,-0.737047,11.742234,-5.318332,-6.423903,-4.090881,-3.410387,-16.242838,-16.337347,-16.100454,-14.036703,6
73030620,-11.340618,-12.083149,-0.742531,11.711884,-5.299044,-6.412840,-4.021692,-3.342009,-16.188431,-16.304064,-16.065407,-13.763714,6
73032617,-11.287737,-12.064791,-0.777054,11.676264,-5.255342,-6.420922,-4.112434,-3.441954,-16.258001,-16.355085,-16.119051,-13.711548,6
73034614,-11.218119,-12.048244,-0.830126,11.633182,-5.193996,-6.439185,-4.164839,-3.525543,-16.328192,-16.415644,-16.179895,-13.766861,6
73036611,-11.153936,-12.032843,-0.878906,11.593390,-5.137515,-6.455874,-4.201984,-3.595924,-16.382790,-16.469049,-16.233158,-13.815212,6
73038608,-11.120749,-12.025881,-0.905132,11.573315,-5.107808,-6.465507,-4.226303,-3.639078,-16.419220,-16.504240,-16.269255,-13.853216,6
73040604,-11.123514,-12.026405,-0.902891,11.574960,-5.110312,-6.464648,-4.228258,-3.645468,-16.426373,-16.512251,-16.276073,-13.872957,6
73042601,-11.163187,-12.040997,-0.877810,11.602092,-5.142689,-6.459403,-4.212236,-3.618574,-16.405487,-16.492701,-16.256332,-13.876438,6
73044600,-11.226034,-12.058210,-0.832176,11.642122,-5.196929,-6.445193,-4.176760,-3.557301,-16.358805,-16.446304,-16.209698,-13.851786,6
73046596,-11.294746,-12.076712,-0.781965,11.685729,-5.256391,-6.429338,-4.137611,-3.484201,-16.301012,-16.389656,-16.152954,-13.790655,6
73048594,-11.347675,-12.095404,-0.747728,11.721539,-5.299973,-6.421566,-4.118490,-3.437614,-16.258526,-16.348362,-16.111946,-13.772583,6
73050589,-11.356163,-12.098885,-0.742722,11.727524,-5.306721,-6.420803,-4.112101,-3.425789,-16.245699,-16.335392,-16.099977,-13.782120,6
73052586,-11.312389,-12.085915,-0.773525,11.699152,-5.269432,-6.429720,-4.129887,-3.460503,-16.272593,-16.361618,-16.125917,-13.814783,6
73054583,-11.239576,-12.064886,-0.825310,11.652231,-5.207133,-6.445098,-4.162264,-3.528786,-16.327572,-16.415405,-16.179466,-13.851595,6
73056580,-11.174393,-12.042952,-0.868559,11.608672,-5.152917,-6.455755,-4.190874,-3.589916,-16.378689,-16.465759,-16.230202,-13.854694,6
73058577,-11.147738,-12.038994,-0.891256,11.593366,-5.128241,-6.465125,-4.217052,-3.635597,-16.416502,-16.503048,-16.266346,-13.880587,6
73060573,-11.151409,-12.041855,-0.890446,11.596632,-5.130482,-6.466150,-4.220772,-3.643513,-16.423559,-16.509676,-16.273880,-13.901663,6
73062570,-11.189318,-12.052155,-0.862837,11.620736,-5.163240,-6.457496,-4.204941,-3.614378,-16.403532,-16.489792,-16.254759,-13.904238,6
73064568,-11.249876,-12.069845,-0.819969,11.659861,-5.214953,-6.444907,-4.176807,-3.558969,-16.360140,-16.447592,-16.211987,-13.896799,6
73066564,-11.318350,-12.091732,-0.773382,11.705041,-5.272484,-6.432557,-4.137754,-3.488636,-16.303730,-16.391468,-16.156054,-13.876343,6
73068561,-11.366367,-12.107944,-0.741577,11.737156,-5.312395,-6.424761,-4.114246,-3.438044,-16.258812,-16.348696,-16.112757,-13.865519,6
73070558,-11.372614,-12.108469,-0.735855,11.740541,-5.318379,-6.422162,-4.104710,-3.420544,-16.243410,-16.334057,-16.097879,-13.861275,6
73072554,-11.326361,-12.093115,-0.766754,11.709738,-5.279803,-6.429935,-4.118490,-3.452778,-16.267347,-16.357374,-16.121721,-13.847542,6
73074551,-11.257362,-12.076759,-0.819397,11.667061,-5.218983,-6.448078,-4.160500,-3.528214,-16.326952,-16.414976,-16.178751,-13.887882,6
73076548,-11.194324,-12.060452,-0.866127,11.627388,-5.164099,-6.463289,-4.196167,-3.595638,-16.381216,-16.468620,-16.232443,-13.934088,6
73078545,-11.162233,-12.054777,-0.892544,11.608505,-5.134845,-6.473660,-4.218626,-3.638983,-16.417313,-16.503525,-16.267872,-13.970900,6
73080542,-11.167383,-12.057209,-0.889826,11.612296,-5.138779,-6.473517,-4.220438,-3.645563,-16.424608,-16.510534,-16.274738,-13.989115,6
73082539,-11.203623,-12.066984,-0.863361,11.635303,-5.170131,-6.465173,-4.204130,-3.616858,-16.404867,-16.490507,-16.254950,-13.992262,6
73084536,-11.261415,-12.085104,-0.823689,11.673260,-5.218863,-6.454396,-4.174423,-3.561544,-16.361094,-16.447639,-16.211605,-13.984871,6
73086532,-11.328983,-12.105894,-0.776911,11.717439,-5.276036,-6.441402,-4.137802,-3.493261,-16.304302,-16.392899,-16.157293,-13.965559,6
73088529,-11.377716,-12.120342,-0.742626,11.749029,-5.317545,-6.431484,-4.113865,-3.444195,-16.259480,-16.349268,-16.113901,-13.953161,6
73090526,-11.390972,-12.126732,-0.735760,11.758852,-5.327606,-6.431246,-4.107666,-3.431225,-16.245317,-16.336155,-16.100216,-13.961792,6
73092523,-11.350107,-12.120295,-0.770187,11.735201,-5.289960,-6.445241,-4.126501,-3.467560,-16.271544,-16.361618,-16.125202,-13.993835,6
73094519,-11.274433,-12.100172,-0.825739,11.687303,-5.224347,-6.462955,-4.165983,-3.540134,-16.328526,-16.416836,-16.180420,-14.042282,6
73096516,-11.203718,-12.078094,-0.874376,11.640906,-5.164671,-6.476235,-4.199076,-3.607321,-16.382885,-16.469908,-16.233349,-14.086866,6
73098513,-11.165905,-12.067842,-0.901937,11.616874,-5.131984,-6.484890,-4.220295,-3.650141,-16.419601,-16.505098,-16.269302,-14.121151,6
73100510,-11.163712,-12.065887,-0.902176,11.614799,-5.130768,-6.484032,-4.223204,-3.658342,-16.427374,-16.512918,-16.276932,-14.140415,6
73102507,-11.197376,-12.074280,-0.876904,11.635828,-5.160236,-6.475592,-4.207468,-3.629971,-16.408062,-16.493845,-16.257811,-14.144611,6
73104504,-11.254978,-12.085819,-0.830841,11.670399,-5.212069,-6.458330,-4.174757,-3.570509,-16.363096,-16.450453,-16.214323,-14.130974,6
73106502,-11.318064,-12.097168,-0.779104,11.707616,-5.269480,-6.438136,-4.130030,-3.492069,-16.303825,-16.392565,-16.156006,-14.068317,6
73108497,-11.364317,-12.108755,-0.744438,11.736536,-5.309939,-6.426597,-4.103994,-3.438044,-16.256905,-16.346645,-16.112041,-14.010382,6
73110494,-11.372852,-12.110472,-0.737619,11.741662,-5.317616,-6.424046,-4.099560,-3.422499,-16.241884,-16.332817,-16.097593,-13.975477,6
73112491,-11.336184,-12.101889,-0.765705,11.719036,-5.285239,-6.433797,-4.121447,-3.458309,-16.268349,-16.358328,-16.122627,-13.998938,6
73114487,-11.264563,-12.083435,-0.818872,11.673999,-5.222845,-6.451154,-4.157639,-3.527594,-16.324759,-16.412735,-16.176796,-14.042902,6
73116484,-11.199665,-12.066174,-0.866508,11.632919,-5.166578,-6.466341,-4.192591,-3.595066,-16.379881,-16.465759,-16.230106,-14.086771,6
73118481,-11.164141,-12.059164,-0.895023,11.611652,-5.134559,-6.477094,-4.214573,-3.640985,-16.417170,-16.502190,-16.266537,-14.123106,6
73120477,-11.162710,-12.060595,-0.897884,11.611652,-5.132413,-6.479239,-4.217196,-3.651237,-16.426134,-16.511297,-16.275692,-14.142942,6
73122474,-11.196280,-12.074280,-0.878000,11.635280,-5.159140,-6.476140,-4.203415,-3.626823,-16.408300,-16.493368,-16.258097,-14.150143,6
73124472,-11.256075,-12.091923,-0.835848,11.673999,-5.210114,-6.463885,-4.172516,-3.571081,-16.364670,-16.450500,-16.215706,-14.141417,6
73126468,-11.323786,-12.109423,-0.785637,11.716604,-5.269074,-6.447530,-4.132128,-3.500175,-16.306877,-16.394997,-16.159582,-14.116716,6
73128464,-11.373472,-12.124348,-0.750875,11.748910,-5.311298,-6.437612,-4.106283,-3.448534,-16.260815,-16.351175,-16.115236,-14.097929,6
73130465,-11.383486,-12.127304,-0.743818,11.755395,-5.319834,-6.435561,-4.094219,-3.429699,-16.243887,-16.334248,-16.098833,-14.101171,6
73132461,-11.317205,-12.090015,-0.772810,11.703610,-5.272198,-6.431413,-4.038620,-3.395844,-16.226625,-16.332769,-16.095591,-13.955879,6
73134458,-11.219358,-12.048531,-0.829172,11.633945,-5.195093,-6.438851,-4.088688,-3.475618,-16.284800,-16.393137,-16.155577,-13.773584,6
73136455,-11.153507,-12.028170,-0.874662,11.590838,-5.139422,-6.451416,-4.173994,-3.587532,-16.374397,-16.463137,-16.227531,-13.820457,6
73138451,-11.119080,-12.020826,-0.901747,11.569953,-5.108666,-6.461287,-4.197741,-3.633642,-16.414165,-16.501284,-16.264963,-13.858652,6
73140448,-11.121511,-12.022305,-0.900793,11.571908,-5.110359,-6.461549,-4.203796,-3.643799,-16.424465,-16.510916,-16.274071,-13.881254,6
73142445,-11.157131,-12.034798,-0.877666,11.595964,-5.139732,-6.456232,-4.191828,-3.620768,-16.406822,-16.493607,-16.257143,-13.888407,6
73144443,-11.218500,-12.054682,-0.836182,11.636591,-5.191159,-6.445432,-4.163074,-3.568029,-16.362953,-16.450691,-16.214943,-13.881254,6
73146439,-11.284018,-12.068415,-0.784397,11.676216,-5.249810,-6.426406,-4.117775,-3.491116,-16.301107,-16.391802,-16.154861,-13.829660,6
73148435,-11.331558,-12.074804,-0.743246,11.703181,-5.294156,-6.409025,-4.090309,-3.434706,-16.252613,-16.344595,-16.108608,-13.747978,6
73150432,-11.344242,-12.081909,-0.737667,11.713076,-5.303288,-6.409788,-4.090166,-3.424835,-16.240215,-16.331577,-16.095734,-13.724089,6
73152428,-11.311150,-12.074995,-0.763845,11.693072,-5.273652,-6.419420,-4.110289,-3.460503,-16.265297,-16.356039,-16.120291,-13.755655,6
73154425,-11.244059,-12.059498,-0.815439,11.651778,-5.214310,-6.437469,-4.147387,-3.529406,-16.321278,-16.410875,-16.174603,-13.804436,6
73156422,-11.182213,-12.043762,-0.861549,11.612988,-5.160332,-6.452656,-4.183865,-3.601789,-16.376925,-16.465139,-16.228628,-13.852739,6
73158418,-11.145782,-12.034035,-0.888252,11.589909,-5.128765,-6.461143,-4.206753,-3.647137,-16.414785,-16.501522,-16.265726,-13.888645,6
73160415,-11.142206,-12.031078,-0.888872,11.586642,-5.126667,-6.459975,-4.210567,-3.655624,-16.424322,-16.510582,-16.275024,-13.908482,6
73162412,-11.176157,-12.039328,-0.863171,11.607742,-5.156493,-6.451249,-4.193354,-3.626728,-16.405678,-16.492844,-16.256380,-13.910675,6
73164410,-11.236858,-12.054110,-0.817251,11.645484,-5.209804,-6.435680,-4.162312,-3.569603,-16.362381,-16.450071,-16.214085,-13.899326,6
73166405,-11.305952,-12.072897,-0.766945,11.689425,-5.269504,-6.419921,-4.123402,-3.497696,-16.305494,-16.395092,-16.159010,-13.878298,6
73168402,-11.354208,-12.084579,-0.730371,11.719394,-5.311918,-6.407475,-4.096842,-3.444052,-16.258574,-16.349888,-16.113329,-13.862896,6
73170399,-11.365223,-12.088060,-0.722837,11.726642,-5.321193,-6.405449,-4.089117,-3.426361,-16.242552,-16.334105,-16.098309,-13.870096,6
73172396,-11.324644,-12.072515,-0.747871,11.698580,-5.288386,-6.410193,-4.100370,-3.452063,-16.262865,-16.353559,-16.117907,-13.867426,6
73174393,-11.253500,-12.054968,-0.801468,11.654234,-5.226016,-6.428218,-4.140472,-3.523397,-16.319227,-16.408348,-16.172743,-13.884974,6
73176390,-11.193895,-12.039471,-0.845575,11.616683,-5.174160,-6.442523,-4.176044,-3.591490,-16.374731,-16.463089,-16.226673,-13.930082,6
73178386,-11.161613,-12.030172,-0.868559,11.595893,-5.146527,-6.449366,-4.197645,-3.636312,-16.412449,-16.499615,-16.263533,-13.966656,6
73180383,-11.160469,-12.029457,-0.868988,11.594963,-5.145741,-6.449223,-4.201746,-3.647614,-16.423368,-16.508913,-16.273117,-13.989878,6
