timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
942896608,-11.554050,-13.170958,-1.616907,12.362504,-4.968572,-7.393932,-4.902315,-4.233170,-16.968679,-17.048264,-16.820812,-16.915369,6
942898606,-11.546373,-13.164616,-1.618242,12.355494,-4.964066,-7.391429,-4.898596,-4.232979,-16.971207,-17.050266,-16.822672,-16.916656,6
942900604,-11.546421,-13.164663,-1.618242,12.355542,-4.964089,-7.391453,-4.905987,-4.240513,-16.975164,-17.054367,-16.826439,-16.920614,6
942902602,-11.548185,-13.165808,-1.617622,12.356997,-4.965281,-7.391715,-4.908276,-4.244852,-16.975975,-17.055607,-16.827679,-16.921854,6
942904600,-11.556244,-13.169909,-1.613665,12.363076,-4.971290,-7.391787,-4.908037,-4.245806,-16.974545,-17.054653,-16.827536,-16.921520,6
942906598,-11.561441,-13.174200,-1.612759,12.367821,-4.974341,-7.393479,-4.906368,-4.243374,-16.971493,-17.051888,-16.823483,-16.917896,6
942908596,-11.571598,-13.179398,-1.607800,12.375498,-4.981899,-7.393599,-4.902506,-4.236317,-16.966772,-17.047024,-16.819048,-16.913509,6
942910594,-11.579227,-13.181877,-1.602650,12.380552,-4.988289,-7.392263,-4.898357,-4.229975,-16.961861,-17.041731,-16.814327,-16.908836,6
942912593,-11.582136,-13.183403,-1.601267,12.382770,-4.990435,-7.392335,-4.897261,-4.229403,-16.961479,-17.041969,-16.813755,-16.908741,6
942914590,-11.576509,-13.182783,-1.606274,12.379646,-4.985118,-7.394528,-4.895401,-4.230547,-16.962910,-17.042732,-16.815519,-16.909647,6
942916591,-11.564350,-13.175058,-1.610708,12.369704,-4.976821,-7.392883,-4.886341,-4.224443,-16.964054,-17.044258,-16.815758,-16.909695,6
942918589,-11.524105,-13.139391,-1.615286,12.331748,-4.954410,-7.377338,-4.810619,-4.158068,-16.943026,-17.023993,-16.789532,-16.874886,6
942920587,-11.502171,-13.124371,-1.622200,12.313271,-4.939985,-7.373285,-4.861403,-4.203415,-16.962147,-17.042637,-16.811228,-16.889858,6
942922585,-11.506367,-13.130188,-1.623821,12.318277,-4.941273,-7.377005,-4.896688,-4.233932,-16.973400,-17.053175,-16.824722,-16.906071,6
942924583,-11.516809,-13.137579,-1.620770,12.327194,-4.948020,-7.379174,-4.896402,-4.233932,-16.973400,-17.052603,-16.824579,-16.908121,6
942926581,-11.531162,-13.143301,-1.612139,12.337232,-4.959512,-7.377720,-4.892778,-4.232073,-16.969395,-17.049170,-16.821957,-16.906929,6
942928579,-11.541653,-13.148594,-1.606941,12.345123,-4.967356,-7.377768,-4.891825,-4.227448,-16.965914,-17.046309,-16.818142,-16.904449,6
942930576,-11.546612,-13.150883,-1.604271,12.348747,-4.971170,-7.377577,-4.891491,-4.224634,-16.963196,-17.042685,-16.814804,-16.902113,6
942932577,-11.549091,-13.155174,-1.606083,12.352133,-4.971504,-7.380629,-4.891825,-4.225302,-16.962481,-17.042446,-16.814613,-16.902924,6
942934574,-11.544847,-13.152456,-1.607609,12.348652,-4.968619,-7.380033,-4.889250,-4.224730,-16.962719,-17.043400,-16.814613,-16.903257,6
942936570,-11.534452,-13.143301,-1.608849,12.338877,-4.962802,-7.376075,-4.888821,-4.224825,-16.964912,-17.044783,-16.817284,-16.904831,6
942938568,-11.527348,-13.139582,-1.612234,12.333465,-4.957557,-7.375908,-4.893446,-4.230976,-16.967821,-17.048025,-16.820812,-16.907454,6
942940566,-11.532307,-13.145304,-1.612997,12.338805,-4.959655,-7.379150,-4.901743,-4.240322,-16.972876,-17.053652,-16.825628,-16.913795,6
942942564,-11.534882,-13.148499,-1.613617,12.341690,-4.960632,-7.381058,-4.904699,-4.244995,-16.974640,-17.054605,-16.826820,-16.915751,6
942944562,-11.540127,-13.154697,-1.614571,12.347412,-4.962778,-7.384634,-4.904366,-4.243279,-16.974401,-17.054224,-16.826439,-16.915798,6
942946560,-11.547613,-13.157415,-1.609802,12.352514,-4.968905,-7.383609,-4.901505,-4.241180,-16.971779,-17.051506,-16.823483,-16.913462,6
942948558,-11.559343,-13.164806,-1.605463,12.362075,-4.976940,-7.385135,-4.898930,-4.237890,-16.967392,-17.046738,-16.819239,-16.909647,6
942950555,-11.565876,-13.169146,-1.603270,12.367511,-4.981303,-7.386208,-4.896259,-4.232550,-16.962194,-17.042446,-16.815281,-16.906071,6
942952555,-11.567926,-13.173151,-1.605225,12.370539,-4.981351,-7.389188,-4.897881,-4.231215,-16.963053,-17.042398,-16.814613,-16.905832,6
942954551,-11.562157,-13.170624,-1.608467,12.366390,-4.976845,-7.389545,-4.896259,-4.229164,-16.963673,-17.042732,-16.814041,-16.906261,6
942956549,-11.549282,-13.165903,-1.616621,12.357593,-4.966331,-7.391262,-4.898024,-4.233360,-16.966724,-17.046642,-16.817904,-16.909170,6
942958547,-11.541605,-13.165760,-1.624155,12.353683,-4.958725,-7.394958,-4.906797,-4.243994,-16.971684,-17.051792,-16.824579,-16.915607,6
942960545,-11.540842,-13.169146,-1.628304,12.354994,-4.956269,-7.398725,-4.913425,-4.251957,-16.976881,-17.056465,-16.828823,-16.920757,6
942962543,-11.544752,-13.169861,-1.625109,12.357306,-4.959822,-7.397485,-4.914522,-4.254055,-16.978216,-17.057991,-16.830301,-16.921997,6
942964541,-11.555910,-13.175106,-1.619196,12.365508,-4.968357,-7.397151,-4.912949,-4.250526,-16.977119,-17.057800,-16.829586,-16.921520,6
942966539,-11.566257,-13.178873,-1.612616,12.372565,-4.976821,-7.395744,-4.908276,-4.243803,-16.973543,-17.054129,-16.825867,-16.919041,6
942968537,-11.576271,-13.182259,-1.605988,12.379265,-4.985142,-7.394123,-4.904795,-4.237461,-16.968441,-17.048454,-16.821337,-16.914034,6
942970535,-11.583328,-13.184166,-1.600838,12.383747,-4.991245,-7.392502,-4.903412,-4.234552,-16.963768,-17.043352,-16.816473,-16.908741,6
942972534,-11.588478,-13.190603,-1.602125,12.389541,-4.993176,-7.396364,-4.904604,-4.234838,-16.963387,-17.043304,-16.815996,-16.908789,6
942974531,-11.583281,-13.188362,-1.605082,12.385821,-4.989100,-7.396722,-4.904079,-4.235268,-16.963577,-17.043447,-16.815662,-16.909027,6
942976529,-11.569405,-13.180685,-1.611280,12.375045,-4.979062,-7.395983,-4.902554,-4.237509,-16.966629,-17.045927,-16.818380,-16.911125,6
942978527,-11.562204,-13.178015,-1.615810,12.370110,-4.973197,-7.396913,-4.909706,-4.245138,-16.971445,-17.051172,-16.823101,-16.915894,6
942980525,-11.565590,-13.184738,-1.619148,12.375164,-4.973221,-7.401943,-4.915285,-4.250240,-16.975164,-17.055321,-16.827631,-16.920853,6
942982523,-11.564112,-13.186741,-1.622629,12.375426,-4.970741,-7.404685,-4.916143,-4.250622,-16.976309,-17.056799,-16.828966,-16.922665,6
942984521,-11.563253,-13.189030,-1.625776,12.376142,-4.968739,-7.407403,-4.917431,-4.251289,-16.977406,-17.056847,-16.828823,-16.922760,6
942986519,-11.565733,-13.190126,-1.624393,12.377930,-4.970670,-7.407260,-4.917097,-4.247952,-16.974497,-17.053699,-16.824770,-16.919708,6
942988517,-11.571121,-13.192797,-1.621675,12.381959,-4.974723,-7.407236,-4.912424,-4.242420,-16.969395,-17.048883,-16.820574,-16.915417,6
942990515,-11.576986,-13.194180,-1.617193,12.385583,-4.979897,-7.405686,-4.907036,-4.235649,-16.964006,-17.043734,-16.816616,-16.910172,6
942992513,-11.579180,-13.195324,-1.616144,12.387252,-4.981518,-7.405734,-4.906273,-4.234934,-16.964483,-17.043543,-16.816187,-16.910219,6
942994510,-11.574697,-13.194656,-1.619959,12.384677,-4.977369,-7.407308,-4.906845,-4.239130,-16.966724,-17.045736,-16.817665,-16.912794,6
942996508,-11.565590,-13.193464,-1.627874,12.379527,-4.968858,-7.410669,-4.907084,-4.244328,-16.970968,-17.051125,-16.822529,-16.917324,6
942998508,-11.561203,-13.189650,-1.628447,12.375426,-4.966378,-7.409048,-4.909325,-4.249287,-16.975212,-17.055368,-16.827059,-16.921949,6
943000504,-11.558580,-13.182831,-1.624250,12.370706,-4.967165,-7.403541,-4.903173,-4.245710,-16.974783,-17.055321,-16.826773,-16.920900,6
943002502,-11.557770,-13.180399,-1.622629,12.369084,-4.967570,-7.401514,-4.903746,-4.245472,-16.973209,-17.054176,-16.826296,-16.919756,6
943004500,-11.561871,-13.183880,-1.622009,12.372875,-4.969931,-7.402945,-4.906511,-4.248428,-16.974735,-17.055130,-16.827917,-16.921234,6
943006499,-11.568260,-13.183784,-1.615524,12.376022,-4.976368,-7.399654,-4.903507,-4.242754,-16.971493,-17.051697,-16.824389,-16.917658,6
943008497,-11.569357,-13.177872,-1.608515,12.373614,-4.980421,-7.393193,-4.889441,-4.225397,-16.962337,-17.042494,-16.814899,-16.907835,6
943010495,-11.572409,-13.177061,-1.604652,12.374735,-4.983878,-7.390857,-4.889536,-4.223680,-16.958046,-17.037678,-16.810036,-16.903448,6
943012494,-11.580324,-13.185072,-1.604748,12.382698,-4.987788,-7.394910,-4.896498,-4.229879,-16.959810,-17.039490,-16.811562,-16.905308,6
943014490,-11.573744,-13.181734,-1.607990,12.377739,-4.982877,-7.394862,-4.895782,-4.229927,-16.961908,-17.041254,-16.812611,-16.905403,6
943016488,-11.559439,-13.172197,-1.612759,12.365818,-4.973340,-7.392478,-4.892302,-4.229212,-16.963625,-17.043257,-16.815615,-16.908169,6
943018489,-11.549044,-13.165092,-1.616049,12.357068,-4.966497,-7.390571,-4.886293,-4.228783,-16.964340,-17.044067,-16.815710,-16.907549,6
943020487,-11.516666,-13.139343,-1.622677,12.328005,-4.946995,-7.381010,-4.812717,-4.162121,-16.943741,-17.024183,-16.790771,-16.869926,6
943022485,-11.499119,-13.127041,-1.627922,12.313080,-4.935598,-7.377481,-4.865932,-4.207516,-16.963005,-17.042542,-16.812134,-16.881084,6
943024483,-11.505890,-13.130569,-1.624680,12.318230,-4.940605,-7.377625,-4.896212,-4.233360,-16.971684,-17.051888,-16.822910,-16.896439,6
943026482,-11.514711,-13.136339,-1.621628,12.325525,-4.946542,-7.378983,-4.893875,-4.230928,-16.969490,-17.049408,-16.820526,-16.897106,6
943028480,-11.520815,-13.135481,-1.614666,12.328148,-4.953074,-7.375073,-4.881859,-4.218721,-16.961336,-17.041349,-16.812658,-16.886759,6
943030477,-11.530018,-13.139105,-1.609087,12.334561,-4.960465,-7.374096,-4.885387,-4.218340,-16.958809,-17.039251,-16.809940,-16.883087,6
943032477,-11.538839,-13.144445,-1.605606,12.341642,-4.966617,-7.375026,-4.887342,-4.218531,-16.959190,-17.039585,-16.811180,-16.886568,6
943034473,-11.540890,-13.147783,-1.606894,12.344337,-4.966998,-7.377338,-4.886913,-4.218817,-16.959047,-17.039442,-16.811466,-16.889811,6
943036471,-11.542273,-13.152790,-1.610518,12.347531,-4.965878,-7.381654,-4.895782,-4.228163,-16.965818,-17.045498,-16.817760,-16.897249,6
943038470,-11.541700,-13.155794,-1.614094,12.348747,-4.963803,-7.384944,-4.900408,-4.234648,-16.970348,-17.049885,-16.822290,-16.902924,6
943040467,-11.536646,-13.152218,-1.615572,12.344432,-4.960537,-7.383895,-4.896212,-4.234505,-16.971159,-17.051125,-16.822672,-16.903543,6
943042465,-11.539745,-13.155365,-1.615620,12.347555,-4.962063,-7.385492,-4.899263,-4.239750,-16.972160,-17.052031,-16.823673,-16.904306,6
943044463,-11.553383,-13.166237,-1.612854,12.359810,-4.970264,-7.389545,-4.902649,-4.243326,-16.973782,-17.054081,-16.825104,-16.907644,6
943046461,-11.560249,-13.169527,-1.609278,12.364888,-4.975486,-7.389402,-4.901505,-4.240894,-16.971159,-17.050886,-16.822386,-16.907263,6
943048459,-11.571121,-13.175344,-1.604223,12.373233,-4.983449,-7.389784,-4.898167,-4.236269,-16.966867,-17.046118,-16.818714,-16.904354,6
943050457,-11.579800,-13.178968,-1.599169,12.379384,-4.990315,-7.389069,-4.895544,-4.232502,-16.962528,-17.042017,-16.814566,-16.900969,6
943052456,-11.583424,-13.182402,-1.598978,12.382913,-4.992223,-7.390690,-4.896259,-4.232264,-16.962147,-17.041683,-16.814375,-16.901207,6
943054454,-11.578703,-13.180876,-1.602173,12.379789,-4.988265,-7.391524,-4.895163,-4.234695,-16.962767,-17.042542,-16.815042,-16.903257,6
943056451,-11.570168,-13.180780,-1.610613,12.375474,-4.979777,-7.395697,-4.901457,-4.242516,-16.968489,-17.048407,-16.820240,-16.908932,6
943058449,-11.558294,-13.173389,-1.615095,12.365842,-4.971600,-7.394242,-4.897976,-4.240465,-16.970253,-17.049980,-16.821480,-16.909122,6
943060447,-11.552286,-13.172913,-1.620626,12.362599,-4.965830,-7.396770,-4.905128,-4.246426,-16.975260,-17.054844,-16.826820,-16.914415,6
943062445,-11.551189,-13.175154,-1.623964,12.363172,-4.963613,-7.399559,-4.908180,-4.251194,-16.977930,-17.057419,-16.829443,-16.917992,6
943064443,-11.556673,-13.179636,-1.622963,12.368155,-4.966855,-7.401299,-4.906845,-4.250240,-16.977215,-17.057085,-16.829443,-16.918516,6
943066441,-11.565590,-13.182020,-1.616430,12.373805,-4.974580,-7.399225,-4.904604,-4.245615,-16.972637,-17.052746,-16.825008,-16.915417,6
943068439,-11.572218,-13.185787,-1.613569,12.379003,-4.979324,-7.399678,-4.903793,-4.239416,-16.968822,-17.048073,-16.820955,-16.911697,6
943070437,-11.576843,-13.186789,-1.609945,12.381816,-4.983449,-7.398367,-4.901600,-4.233742,-16.964245,-17.043114,-16.815567,-16.907072,6
943072435,-11.578131,-13.185310,-1.607180,12.381721,-4.985476,-7.396245,-4.899311,-4.232454,-16.962910,-17.041969,-16.814661,-16.906357,6
943074433,-11.570549,-13.180637,-1.610088,12.375593,-4.980230,-7.395363,-4.896259,-4.231024,-16.962337,-17.042446,-16.814756,-16.906261,6
943076431,-11.557531,-13.172197,-1.614666,12.364864,-4.971433,-7.393432,-4.893875,-4.230547,-16.964388,-17.044640,-16.817284,-16.908169,6
943078429,-11.551714,-13.172150,-1.620436,12.361932,-4.965639,-7.396293,-4.903889,-4.240465,-16.971016,-17.051411,-16.823244,-16.913939,6
943080427,-11.553049,-13.174105,-1.621056,12.363577,-4.965997,-7.397580,-4.908037,-4.245377,-16.975641,-17.056131,-16.827631,-16.918421,6
943082425,-11.552191,-13.174486,-1.622295,12.363338,-4.964948,-7.398391,-4.908895,-4.247856,-16.976452,-17.056513,-16.828442,-16.919661,6
943084423,-11.553621,-13.178444,-1.624823,12.366033,-4.964399,-7.401633,-4.911280,-4.248667,-16.977119,-17.056608,-16.828728,-16.920519,6
943086421,-11.556768,-13.182211,-1.625443,12.369490,-4.965663,-7.403827,-4.910040,-4.244614,-16.973639,-17.054033,-16.825581,-16.918087,6
943088419,-11.566019,-13.189173,-1.623154,12.377596,-4.971433,-7.406163,-4.908657,-4.240465,-16.969299,-17.050076,-16.821623,-16.914415,6
943090416,-11.570787,-13.190317,-1.619530,12.380552,-4.975629,-7.404923,-4.903936,-4.234648,-16.964769,-17.044973,-16.817617,-16.910505,6
943092415,-11.567879,-13.188648,-1.620770,12.378263,-4.973555,-7.404709,-4.902792,-4.234219,-16.964626,-17.044830,-16.817904,-16.910410,6
943094412,-11.559439,-13.184452,-1.625013,12.371945,-4.967213,-7.404733,-4.901457,-4.236412,-16.965342,-17.044830,-16.818476,-16.911459,6
943096410,-11.550617,-13.181686,-1.631069,12.366152,-4.959774,-7.406378,-4.907656,-4.244184,-16.971064,-17.050648,-16.822910,-16.916656,6
943098408,-11.542225,-13.179493,-1.637268,12.360859,-4.952478,-7.408381,-4.911518,-4.251337,-16.974640,-17.055082,-16.826916,-16.920042,6
943100406,-11.538410,-13.178730,-1.640320,12.358570,-4.949045,-7.409525,-4.910803,-4.253483,-16.976452,-17.056131,-16.828108,-16.920519,6
943102404,-11.537600,-13.180780,-1.643181,12.359190,-4.947209,-7.411981,-4.916000,-4.260731,-16.979313,-17.059088,-16.830921,-16.923857,6
943104402,-11.541224,-13.185406,-1.644182,12.363315,-4.948521,-7.414794,-4.918861,-4.264307,-16.980743,-17.060375,-16.832685,-16.925144,6
943106403,-11.547756,-13.189125,-1.641369,12.368441,-4.953194,-7.415247,-4.916477,-4.261112,-16.977501,-17.057514,-16.830063,-16.922331,6
943108398,-11.558342,-13.191986,-1.633644,12.375164,-4.962349,-7.412815,-4.913807,-4.256201,-16.972637,-17.053556,-16.825533,-16.918135,6
943110396,-11.565399,-13.194609,-1.629210,12.380004,-4.968095,-7.411909,-4.911947,-4.251528,-16.967487,-17.047977,-16.820574,-16.913557,6
943112397,-11.569595,-13.197947,-1.628351,12.383771,-4.970622,-7.413149,-4.910088,-4.248238,-16.965771,-17.045832,-16.819000,-16.911840,6
943114392,-11.565733,-13.195038,-1.629305,12.380385,-4.968214,-7.412171,-4.907942,-4.246092,-16.966152,-17.046070,-16.818714,-16.912031,6
943116390,-11.562920,-13.194609,-1.631689,12.378764,-4.965615,-7.413149,-4.913187,-4.253960,-16.972494,-17.051649,-16.824293,-16.918516,6
943118388,-11.559725,-13.193083,-1.633358,12.376404,-4.963183,-7.413220,-4.911613,-4.255676,-16.974926,-17.054844,-16.827345,-16.921329,6
943120388,-11.552668,-13.188267,-1.635599,12.370467,-4.958534,-7.411933,-4.908848,-4.253101,-16.975689,-17.055511,-16.828203,-16.921282,6
943122387,-11.536407,-13.172245,-1.635838,12.354326,-4.950285,-7.404041,-4.865408,-4.212523,-16.962147,-17.042017,-16.811562,-16.900158,6
943124385,-11.502790,-13.145924,-1.643133,12.324357,-4.929829,-7.394528,-4.835701,-4.182816,-16.954899,-17.035103,-16.802406,-16.879225,6
943126383,-11.504316,-13.145781,-1.641464,12.325048,-4.931426,-7.393622,-4.900026,-4.238081,-16.972828,-17.053175,-16.823435,-16.902065,6
943128381,-11.515570,-13.151646,-1.636076,12.333608,-4.939747,-7.393861,-4.903650,-4.238272,-16.970110,-17.050743,-16.821671,-16.902924,6
943130379,-11.525774,-13.158369,-1.632595,12.342072,-4.946589,-7.395482,-4.903555,-4.235554,-16.964817,-17.045593,-16.817236,-16.899920,6
943132379,-11.534166,-13.166571,-1.632404,12.350368,-4.950881,-7.399487,-4.905796,-4.238176,-16.964388,-17.044353,-16.817188,-16.901064,6
943134376,-11.535740,-13.168430,-1.632690,12.352085,-4.951525,-7.400560,-4.904222,-4.238176,-16.965485,-17.045259,-16.817522,-16.902828,6
943136373,-11.534023,-13.168478,-1.634455,12.351251,-4.949784,-7.401466,-4.909134,-4.245758,-16.971207,-17.050791,-16.823483,-16.908646,6
943138371,-11.531925,-13.168669,-1.636744,12.350297,-4.947591,-7.402706,-4.914474,-4.253340,-16.975832,-17.055845,-16.828251,-16.914654,6
943140369,-11.529732,-13.172340,-1.642609,12.351036,-4.943562,-7.407475,-4.917097,-4.255915,-16.978979,-17.059135,-16.831112,-16.919279,6
943142367,-11.526299,-13.167429,-1.641130,12.346864,-4.942584,-7.404280,-4.909658,-4.250193,-16.976595,-17.056179,-16.828585,-16.915178,6
943144365,-11.532879,-13.167191,-1.634312,12.350035,-4.949284,-7.400751,-4.910278,-4.252338,-16.977501,-17.057228,-16.829300,-16.915846,6
943146363,-11.540604,-13.169098,-1.628494,12.354851,-4.956055,-7.398796,-4.907942,-4.249144,-16.974735,-17.054892,-16.827250,-16.914368,6
943148361,-11.548853,-13.170767,-1.621914,12.359810,-4.963470,-7.396340,-4.903650,-4.243422,-16.970587,-17.050695,-16.822910,-16.911173,6
943150359,-11.552668,-13.172102,-1.619434,12.362385,-4.966617,-7.395768,-4.900885,-4.238558,-16.965961,-17.045975,-16.817999,-16.907024,6
943152360,-11.554289,-13.175440,-1.621151,12.364864,-4.966569,-7.398295,-4.903173,-4.239845,-16.964769,-17.045307,-16.817141,-16.908455,6
943154356,-11.547661,-13.170815,-1.623154,12.359238,-4.962254,-7.396984,-4.899693,-4.236746,-16.964245,-17.045164,-16.816759,-16.907406,6
943156353,-11.534977,-13.161278,-1.626301,12.348127,-4.954338,-7.393789,-4.895973,-4.237843,-16.967726,-17.048264,-16.820526,-16.908741,6
943158351,-11.528254,-13.158464,-1.630211,12.343359,-4.949021,-7.394338,-4.900932,-4.248571,-16.973829,-17.054415,-16.826248,-16.914701,6
943160350,-11.530256,-13.162184,-1.631927,12.346220,-4.949164,-7.397056,-4.903936,-4.255390,-16.977406,-17.058134,-16.830158,-16.919756,6
943162347,-11.523867,-13.158131,-1.634264,12.340999,-4.944801,-7.396197,-4.900217,-4.251099,-16.975689,-17.055321,-16.827154,-16.915083,6
943164346,-11.526775,-13.161087,-1.634312,12.343931,-4.946232,-7.397699,-4.903030,-4.252052,-16.974974,-17.054415,-16.826677,-16.914368,6
943166344,-11.529303,-13.160467,-1.631165,12.344885,-4.949069,-7.395816,-4.895687,-4.242802,-16.969395,-17.048693,-16.821527,-16.907978,6
943168342,-11.540699,-13.167858,-1.627159,12.354279,-4.956770,-7.397509,-4.899120,-4.243231,-16.967821,-17.047739,-16.820860,-16.907501,6
943170340,-11.551476,-13.173246,-1.621771,12.362361,-4.964852,-7.397509,-4.899693,-4.239416,-16.964102,-17.044783,-16.816807,-16.904879,6
943172338,-11.558056,-13.177204,-1.619148,12.367630,-4.969454,-7.398176,-4.900646,-4.237556,-16.963339,-17.043304,-16.815519,-16.904926,6
943174336,-11.557770,-13.176250,-1.618481,12.367010,-4.969645,-7.397366,-4.898024,-4.237795,-16.964388,-17.043638,-16.815472,-16.905260,6
943176334,-11.555195,-13.175106,-1.619911,12.365150,-4.967642,-7.397509,-4.902792,-4.243326,-16.968775,-17.048407,-16.821194,-16.910744,6
943178332,-11.545324,-13.169861,-1.624537,12.357593,-4.960394,-7.397199,-4.904413,-4.246521,-16.971016,-17.051315,-16.823816,-16.912317,6
943180330,-11.548519,-13.173914,-1.625395,12.361217,-4.961562,-7.399654,-4.912710,-4.256105,-16.977262,-17.057610,-16.829062,-16.917658,6
943182328,-11.554050,-13.175583,-1.621532,12.364817,-4.966259,-7.398558,-4.916477,-4.257774,-16.978455,-17.059565,-16.830301,-16.920424,6
943184326,-11.561584,-13.178396,-1.616812,12.369990,-4.972386,-7.397604,-4.915667,-4.257250,-16.978455,-17.059517,-16.830492,-16.921234,6
943186324,-11.566448,-13.178730,-1.612282,12.372589,-4.977083,-7.395506,-4.913139,-4.255342,-16.975832,-17.056274,-16.827774,-16.919136,6
943188322,-11.576557,-13.183594,-1.607037,12.380075,-4.984760,-7.395315,-4.910803,-4.249954,-16.971779,-17.052269,-16.823959,-16.915607,6
943190320,-11.584425,-13.185072,-1.600647,12.384748,-4.991889,-7.392859,-4.905319,-4.242373,-16.967821,-17.047071,-16.819668,-16.911268,6
943192318,-11.586761,-13.183308,-1.596546,12.385035,-4.995108,-7.389927,-4.902220,-4.237700,-16.965723,-17.045259,-16.818523,-16.910028,6
943194316,-11.580276,-13.178778,-1.598501,12.379527,-4.990888,-7.388639,-4.896927,-4.234409,-16.965103,-17.045116,-16.817713,-16.909599,6
943196314,-11.565399,-13.170910,-1.605511,12.368155,-4.979944,-7.388210,-4.895735,-4.233551,-16.966915,-17.046070,-16.818810,-16.910028,6
943198312,-11.558485,-13.169146,-1.610661,12.363815,-4.973912,-7.389903,-4.904699,-4.244614,-16.971779,-17.050982,-16.823816,-16.916227,6
943200310,-11.556053,-13.171387,-1.615334,12.363720,-4.970360,-7.393360,-4.909277,-4.251432,-16.976786,-17.055798,-16.828156,-16.920853,6
943202308,-11.551952,-13.169956,-1.618004,12.360954,-4.966974,-7.393980,-4.909229,-4.251242,-16.977882,-17.056656,-16.829109,-16.921806,6
943204307,-11.550760,-13.168526,-1.617765,12.359643,-4.966497,-7.393146,-4.909086,-4.251671,-16.977024,-17.056227,-16.828489,-16.922092,6
943206303,-11.553860,-13.170576,-1.616716,12.362218,-4.968572,-7.393646,-4.910803,-4.249048,-16.973829,-17.053795,-16.826248,-16.919661,6
943208301,-11.559534,-13.174725,-1.615191,12.367129,-4.972172,-7.394958,-4.909658,-4.242802,-16.970301,-17.049980,-16.822529,-16.916084,6
943210299,-11.563969,-13.176870,-1.612902,12.370420,-4.975533,-7.394886,-4.907274,-4.238462,-16.965675,-17.046165,-16.817951,-16.911650,6
943212297,-11.568880,-13.177919,-1.609039,12.373400,-4.979920,-7.393479,-4.905939,-4.236221,-16.963720,-17.043877,-16.816568,-16.910219,6
943214299,-11.563826,-13.176346,-1.612520,12.370086,-4.975653,-7.394433,-4.902172,-4.235315,-16.963720,-17.043686,-16.816473,-16.909933,6
943216292,-11.552668,-13.170910,-1.618242,12.361789,-4.967213,-7.394576,-4.903173,-4.236317,-16.966391,-17.047453,-16.819000,-16.912508,6
943218290,-11.548090,-13.168430,-1.620340,12.358260,-4.963875,-7.394385,-4.909706,-4.244471,-16.971540,-17.052507,-16.824389,-16.918039,6
943220288,-11.549139,-13.172579,-1.623440,12.360859,-4.962850,-7.398009,-4.916048,-4.253054,-16.977358,-17.057800,-16.829824,-16.923523,6
943222287,-11.549425,-13.174677,-1.625252,12.362051,-4.962087,-7.399964,-4.917192,-4.256105,-16.979647,-17.059851,-16.831684,-16.924953,6
943224287,-11.532736,-13.158560,-1.625824,12.345648,-4.953456,-7.392192,-4.866076,-4.207134,-16.963196,-17.043209,-16.812992,-16.902018,6
943226285,-11.501312,-13.131571,-1.630259,12.316442,-4.935527,-7.380915,-4.834747,-4.172182,-16.951036,-17.031145,-16.800070,-16.876316,6
943228282,-11.505938,-13.134050,-1.628113,12.319994,-4.938912,-7.381082,-4.898643,-4.224205,-16.967249,-17.047024,-16.818380,-16.896582,6
