timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
46270922,-11.701441,-13.282728,-1.581287,12.492085,-5.060077,-7.432008,-4.903030,-4.168510,-16.926098,-17.006063,-16.778755,-16.872501,6
46272920,-11.682415,-13.276052,-1.593637,12.479234,-5.044389,-7.434845,-4.909515,-4.177523,-16.931581,-17.011547,-16.783619,-16.878414,6
46274918,-11.618757,-13.255548,-1.636791,12.437153,-4.990983,-7.446170,-4.934168,-4.226160,-16.973400,-17.052507,-16.824436,-16.919661,6
46276917,-11.552525,-13.236523,-1.683998,12.394524,-4.934263,-7.460260,-4.969978,-4.292202,-17.025757,-17.105484,-16.877365,-16.971970,6
46278914,-11.504126,-13.219881,-1.715755,12.362003,-4.894185,-7.467818,-4.988050,-4.333591,-17.062378,-17.142725,-16.914320,-17.007399,6
46280912,-11.486101,-13.212776,-1.726675,12.349439,-4.879713,-7.469726,-5.000305,-4.359722,-17.087078,-17.167664,-16.939402,-17.032957,6
46282910,-11.499596,-13.218212,-1.718616,12.358904,-4.890490,-7.468414,-5.000925,-4.362535,-17.090130,-17.169666,-16.942120,-17.036009,6
46284908,-11.537743,-13.230610,-1.692867,12.384176,-4.922438,-7.461739,-4.985380,-4.332590,-17.066813,-17.146635,-16.918564,-17.012453,6
46286906,-11.602831,-13.250637,-1.647806,12.426734,-4.977512,-7.449222,-4.954529,-4.271221,-17.015553,-17.095613,-16.867733,-16.961765,6
46288904,-11.669493,-13.270664,-1.601171,12.470078,-5.034161,-7.435918,-4.920101,-4.203939,-16.958284,-17.038679,-16.810751,-16.904926,6
46290902,-11.698818,-13.278961,-1.580143,12.488890,-5.059338,-7.429552,-4.901457,-4.167366,-16.924858,-17.004585,-16.776848,-16.872072,6
46292900,-11.677980,-13.273096,-1.595116,12.475538,-5.041432,-7.434106,-4.906940,-4.178381,-16.930771,-17.010546,-16.782999,-16.878414,6
46294899,-11.611176,-13.252831,-1.641655,12.432003,-4.984760,-7.447243,-4.929876,-4.228354,-16.971970,-17.052078,-16.824055,-16.918325,6
46296896,-11.540937,-13.227654,-1.686716,12.384295,-4.927111,-7.457185,-4.958487,-4.286480,-17.021370,-17.100668,-16.873074,-16.966391,6
