timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
199626658,-5.442619,7.461023,12.903643,-1.009202,-9.173131,10.182333,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199628655,-5.452919,7.434845,12.887764,-0.990963,-9.170341,10.161304,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199630652,-5.468798,7.427406,12.896204,-0.979304,-9.182501,10.161805,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199632649,-5.479050,7.448626,12.927675,-0.984788,-9.203362,10.188150,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199634646,-5.473566,7.479095,12.952662,-1.002765,-9.213114,10.215878,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199636643,-5.468798,7.507563,12.976360,-1.019382,-9.222579,10.241961,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199638640,-5.478477,7.541752,13.020229,-1.031637,-9.249353,10.280991,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199640637,-5.466843,7.558012,13.024855,-1.045585,-9.245849,10.291433,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199642634,-5.439472,7.552671,12.992144,-1.056600,-9.215808,10.272408,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199644631,-5.437326,7.547855,12.985182,-1.055264,-9.211254,10.266519,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199646628,-5.457640,7.529402,12.987041,-1.035881,-9.222341,10.258222,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199648625,-5.483341,7.502985,12.986326,-1.009822,-9.234834,10.244656,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199650623,-5.468988,7.487965,12.956953,-1.009488,-9.212971,10.222459,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199652620,-5.430508,7.481480,12.911987,-1.025486,-9.171247,10.196733,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199654617,-5.382872,7.503319,12.886190,-1.060224,-9.134531,10.194755,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199656614,-5.349779,7.534647,12.884426,-1.092434,-9.117103,10.209537,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199658611,-5.343390,7.555676,12.899065,-1.106143,-9.121227,10.227370,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199660609,-5.337954,7.573652,12.911606,-1.117849,-9.124780,10.242629,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199662606,-5.332327,7.579517,12.911844,-1.123595,-9.122086,10.245681,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199664608,-5.345011,7.586432,12.931442,-1.120710,-9.138227,10.258937,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199666600,-5.357599,7.602072,12.959671,-1.122236,-9.158635,10.280871,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199668597,-5.366755,7.595205,12.961960,-1.114225,-9.164357,10.278583,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199670594,-5.388927,7.585669,12.974596,-1.098371,-9.181762,10.280132,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199672591,-5.389929,7.588434,12.978363,-1.099253,-9.184146,10.283399,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199674589,-5.370903,7.596827,12.967730,-1.112962,-9.169316,10.282278,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199676586,-5.353022,7.608843,12.961864,-1.127911,-9.157443,10.285354,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199678584,-5.342054,7.611942,12.953997,-1.134944,-9.148026,10.282969,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199680580,-5.340052,7.598066,12.938118,-1.129007,-9.139085,10.268092,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199682577,-5.334568,7.580566,12.915134,-1.122999,-9.124851,10.247850,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199684574,-5.337095,7.555962,12.893057,-1.109433,-9.115076,10.224509,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199686571,-5.382013,7.517815,12.899828,-1.067901,-9.140921,10.208821,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199688570,-5.400085,7.490873,12.890959,-1.045394,-9.145522,10.190916,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199690566,-5.426121,7.473040,12.899160,-1.023459,-9.162641,10.186100,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199692563,-5.441523,7.451391,12.892914,-1.004934,-9.167218,10.172153,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199694562,-5.449343,7.454729,12.904072,-1.002693,-9.176707,10.179400,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199696557,-5.447483,7.475996,12.923479,-1.014256,-9.185481,10.199738,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199698558,-5.445576,7.490587,12.936163,-1.022506,-9.190869,10.213375,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199700555,-5.443335,7.483435,12.926769,-1.020050,-9.185052,10.205102,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199702552,-5.431700,7.470798,12.902498,-1.019549,-9.167099,10.186648,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199704549,-5.439329,7.445717,12.885046,-1.003194,-9.162188,10.165381,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199706546,-5.451155,7.419825,12.870979,-0.984335,-9.161067,10.145402,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199708543,-5.490923,7.408667,12.899590,-0.958872,-9.195256,10.154128,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199710540,-5.516624,7.406616,12.923241,-0.944996,-9.219933,10.164928,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199712540,-5.523396,7.401896,12.925291,-0.939250,-9.224343,10.163593,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199714535,-5.516195,7.409143,12.925339,-0.946474,-9.220767,10.167241,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199716532,-5.513096,7.427645,12.940741,-0.957274,-9.226918,10.184193,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199718529,-5.509567,7.435942,12.945509,-0.963187,-9.227538,10.190725,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199720526,-5.495548,7.438183,12.933731,-0.971317,-9.214640,10.185957,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199722524,-5.472612,7.440186,12.912798,-0.983787,-9.192705,10.176492,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199724521,-5.460072,7.433033,12.893105,-0.986481,-9.176588,10.163069,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199726518,-5.449581,7.405567,12.855148,-0.977993,-9.152365,10.130358,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199728515,-5.431509,7.387686,12.819195,-0.978088,-9.125352,10.103440,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199730512,-5.409193,7.388258,12.797451,-0.989532,-9.103322,10.092854,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199732510,-5.383444,7.392311,12.775755,-1.004434,-9.079599,10.084033,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199734507,-5.362797,7.399988,12.762785,-1.018596,-9.062791,10.081387,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199736504,-5.341053,7.407570,12.748623,-1.033258,-9.044838,10.078096,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199738501,-5.354118,7.417107,12.771225,-1.031494,-9.062672,10.094166,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199740498,-5.380917,7.418299,12.799215,-1.018691,-9.090066,10.108757,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199742495,-5.390215,7.424068,12.814283,-1.016927,-9.102249,10.119176,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199744493,-5.406475,7.436275,12.842751,-1.014900,-9.124613,10.139513,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199746490,-5.414534,7.427931,12.842464,-1.006699,-9.128499,10.135198,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199748487,-5.429840,7.410479,12.840319,-0.990319,-9.135079,10.125399,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199750484,-5.442619,7.390356,12.832975,-0.973868,-9.137797,10.111666,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199752483,-5.441952,7.385445,12.827396,-0.971746,-9.134674,10.106421,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199754479,-5.420113,7.389593,12.809706,-0.984740,-9.114909,10.099649,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199756476,-5.421638,7.411528,12.833166,-0.994945,-9.127402,10.122347,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199758473,-5.428886,7.425356,12.854242,-0.998235,-9.141564,10.139799,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199760470,-5.455446,7.390881,12.846327,-0.967717,-9.150887,10.118604,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199762467,-5.487776,7.335043,12.822819,-0.923634,-9.155297,10.078931,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199764464,-5.521584,7.291317,12.812901,-0.884867,-9.167242,10.052109,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199766461,-5.571079,7.260132,12.831211,-0.844526,-9.201145,10.045671,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199768459,-5.573845,7.228327,12.802172,-0.827241,-9.188008,10.015249,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199770456,-5.501556,7.207489,12.709045,-0.852966,-9.105301,9.958267,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199772453,-5.434608,7.198286,12.632895,-0.881839,-9.033751,9.915590,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199774450,-5.375004,7.242775,12.617779,-0.933886,-8.996391,9.930277,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199776447,-5.320787,7.324505,12.645292,-1.001859,-8.983040,9.984899,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199778444,-5.281162,7.457256,12.738419,-1.088047,-9.009790,10.097837,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199780441,-5.221796,7.599497,12.821293,-1.188850,-9.021544,10.210395,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199782438,-5.183125,7.721853,12.904978,-1.269364,-9.044051,10.313416,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199784435,-5.166960,7.824326,12.991285,-1.328683,-9.079123,10.407805,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199786432,-5.180693,7.898521,13.079214,-1.358914,-9.129953,10.488868,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199788430,-5.204010,8.006620,13.210630,-1.401305,-9.207320,10.608625,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199790426,-5.231094,8.159685,13.390779,-1.464295,-9.310937,10.775232,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199792424,-5.225372,8.345890,13.571262,-1.560259,-9.398317,10.958576,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199794421,-5.227852,8.554935,13.782787,-1.663542,-9.505320,11.168861,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199796418,-5.256367,8.732986,13.989353,-1.738310,-9.622860,11.361170,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199798415,-5.337715,8.813572,14.151287,-1.737928,-9.744501,11.482430,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199800413,-5.481148,8.887625,14.368773,-1.703238,-9.924960,11.628199,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199802410,-5.603075,8.863974,14.467049,-1.630449,-10.035062,11.665511,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199804409,-5.705261,8.782673,14.487934,-1.538706,-10.096598,11.635303,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199806406,-5.812502,8.689022,14.501524,-1.438260,-10.157013,11.595273,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199808404,-5.936956,8.461285,14.398241,-1.262164,-10.167599,11.429763,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199810401,-6.052876,8.126783,14.179659,-1.036954,-10.116267,11.153221,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199812400,-6.122112,7.910872,14.032984,-0.894380,-10.077548,10.971928,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199814395,-6.151724,7.780457,13.932180,-0.814366,-10.041952,10.856318,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199816392,-6.134939,7.629442,13.764381,-0.747252,-9.949660,10.696912,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199818389,-6.100464,7.430267,13.530731,-0.664902,-9.815598,10.480499,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199820387,-6.056643,7.314539,13.371181,-0.628948,-9.713912,10.342860,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199822384,-6.012630,7.240963,13.253593,-0.614166,-9.633112,10.247278,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199824381,-5.975342,7.196426,13.171768,-0.610542,-9.573555,10.184097,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199826378,-5.956745,7.140684,13.097429,-0.591969,-9.527087,10.119057,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199828376,-5.939102,7.097387,13.036489,-0.579143,-9.487796,10.066938,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199830373,-5.878401,7.106113,12.984514,-0.613856,-9.431458,10.045314,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199832370,-5.807686,7.131624,12.939310,-0.661969,-9.373498,10.035467,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199834367,-5.737114,7.173920,12.911034,-0.718403,-9.324074,10.042477,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199836364,-5.672359,7.253218,12.925577,-0.790429,-9.298968,10.089397,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199838361,-5.600691,7.350588,12.951279,-0.874949,-9.275985,10.150933,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199840359,-5.542469,7.431173,12.973642,-0.944352,-9.258056,10.202408,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199842356,-5.515862,7.455397,12.971258,-0.969768,-9.243560,10.213327,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199844353,-5.501413,7.432938,12.934351,-0.965762,-9.217882,10.183644,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199846350,-5.490732,7.413197,12.903929,-0.961232,-9.197330,10.158563,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199848347,-5.479050,7.402372,12.881422,-0.961661,-9.180236,10.141897,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199850344,-5.470610,7.402420,12.873030,-0.965905,-9.171820,10.137725,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199852342,-5.456448,7.414341,12.870789,-0.978947,-9.163618,10.142565,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199854339,-5.439281,7.424974,12.864256,-0.992846,-9.151769,10.144615,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199856336,-5.444956,7.446003,12.890959,-1.000524,-9.167957,10.168481,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199858333,-5.462360,7.470083,12.932444,-1.003861,-9.197402,10.201263,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199860330,-5.476189,7.475996,12.952185,-0.999904,-9.214187,10.214090,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199862327,-5.480480,7.473755,12.954235,-0.996637,-9.217358,10.213995,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199864325,-5.484247,7.456684,12.940931,-0.986218,-9.212589,10.198808,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199866322,-5.493021,7.434988,12.928009,-0.970984,-9.210515,10.181499,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199868319,-5.484056,7.428122,12.912178,-0.972033,-9.198117,10.170150,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199870316,-5.461693,7.425022,12.886715,-0.981665,-9.174204,10.155869,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199872316,-5.434275,7.438326,12.872601,-1.002026,-9.153438,10.155463,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199874310,-5.398369,7.475424,12.873793,-1.038527,-9.136081,10.174608,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199876307,-5.379248,7.502270,12.881517,-1.061511,-9.130383,10.191894,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199878307,-5.380678,7.507849,12.888527,-1.063585,-9.134603,10.198188,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199880302,-5.393505,7.501507,12.895012,-1.054001,-9.144258,10.198259,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199882299,-5.399323,7.497501,12.896824,-1.049089,-9.148073,10.197163,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199884296,-5.394506,7.476044,12.870550,-1.040769,-9.132528,10.173297,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199886293,-5.373287,7.458639,12.831926,-1.042676,-9.102607,10.145283,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199888291,-5.362415,7.437849,12.800264,-1.037717,-9.081340,10.119057,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199890287,-5.361795,7.429075,12.790871,-1.033640,-9.076333,10.109973,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199892285,-5.363941,7.437658,12.801600,-1.036859,-9.082770,10.119629,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199894282,-5.353022,7.470989,12.824011,-1.058984,-9.088516,10.147500,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199896279,-5.340815,7.500792,12.841606,-1.079988,-9.091210,10.171199,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
199898276,-5.351448,7.513428,12.864876,-1.080990,-9.108162,10.189152,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
