timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
384077846,1.045752,-5.865288,-6.911039,2.409768,3.978395,-6.388164,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384079842,1.055574,-5.893898,-6.949472,2.419162,4.002523,-6.421685,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384081839,1.073694,-5.896425,-6.970119,2.411366,4.021907,-6.433272,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384083837,1.089001,-5.896664,-6.985664,2.403831,4.037333,-6.441164,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384085834,1.094532,-5.895281,-6.989813,2.400374,4.042172,-6.442547,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384087832,1.102018,-5.897570,-6.999588,2.397776,4.050803,-6.448579,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384089829,1.107597,-5.909872,-7.017469,2.401137,4.062533,-6.463671,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384091827,1.085949,-5.907822,-6.993771,2.410936,4.039860,-6.450796,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384093824,1.059389,-5.893993,-6.953382,2.417302,4.006386,-6.423688,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384095822,1.063490,-5.882835,-6.946325,2.409673,4.004908,-6.414580,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384097819,1.074934,-5.889606,-6.964540,2.407336,4.019737,-6.427073,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384099816,1.095247,-5.885410,-6.980658,2.395082,4.037952,-6.433034,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384101814,1.114559,-5.884695,-6.999254,2.385068,4.056907,-6.441975,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384103813,1.137972,-5.873585,-7.011557,2.367806,4.074764,-6.442571,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384105809,1.138115,-5.863047,-7.001162,2.362466,4.069638,-6.432104,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384107806,1.140928,-5.858231,-6.999159,2.358651,4.070044,-6.428695,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384109804,1.128626,-5.869627,-6.998253,2.370501,4.063439,-6.433940,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384111801,1.104403,-5.870342,-6.974745,2.382970,4.039574,-6.422544,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384113799,1.101208,-5.855751,-6.956959,2.377272,4.029083,-6.406355,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384115796,1.087189,-5.849409,-6.936598,2.381110,4.011893,-6.393003,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384117795,1.095581,-5.848598,-6.944180,2.376509,4.019880,-6.396389,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384119792,1.121426,-5.856037,-6.977463,2.367306,4.049444,-6.416750,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384121789,1.140022,-5.870724,-7.010746,2.365351,4.075384,-6.440735,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384123786,1.143551,-5.879545,-7.023096,2.367997,4.083323,-6.451321,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384125784,1.141500,-5.885649,-7.027149,2.372074,4.084325,-6.456399,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384127781,1.139498,-5.880785,-7.020283,2.370644,4.079890,-6.450534,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384129779,1.128674,-5.869818,-6.998491,2.370572,4.063582,-6.434155,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384131776,1.114321,-5.862761,-6.977081,2.374220,4.045701,-6.419921,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384133773,1.094437,-5.871677,-6.966114,2.388620,4.030275,-6.418896,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384135771,1.072693,-5.882359,-6.955051,2.404833,4.013872,-6.418705,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384137769,1.071405,-5.860806,-6.932211,2.394700,4.001808,-6.396508,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384139766,1.068640,-5.863667,-6.932306,2.397513,4.000473,-6.397986,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384141763,1.104498,-5.851173,-6.955671,2.373338,4.030085,-6.403422,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384143761,1.116753,-5.856991,-6.973743,2.370119,4.045248,-6.415367,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384145758,1.107121,-5.866194,-6.973314,2.379537,4.040217,-6.419754,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384147755,1.092911,-5.873728,-6.966639,2.390409,4.029775,-6.420183,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384149753,1.066875,-5.867815,-6.934690,2.400470,4.000783,-6.401253,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384151750,1.027489,-5.869532,-6.897020,2.421021,3.962255,-6.383276,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384153748,1.018953,-5.880070,-6.899023,2.430558,3.958988,-6.389546,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384155745,1.019287,-5.869818,-6.889105,2.425265,3.954196,-6.379461,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384157750,1.004648,-5.885458,-6.890106,2.440405,3.947377,-6.387782,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384159740,1.012182,-5.905819,-6.918001,2.446818,3.965092,-6.411910,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384161738,1.029205,-5.901289,-6.930494,2.436042,3.979850,-6.415892,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384163735,1.058531,-5.909157,-6.967688,2.425313,4.013109,-6.438422,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384165732,1.051521,-5.933857,-6.985378,2.441168,4.018450,-6.459618,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384167730,1.041269,-5.921078,-6.962347,2.439904,4.001808,-6.441712,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384169727,1.019287,-5.911016,-6.930304,2.445865,3.974795,-6.420660,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384171725,0.995684,-5.907488,-6.903172,2.455902,3.949428,-6.405330,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384173722,0.989103,-5.917740,-6.906843,2.464318,3.947973,-6.412292,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384175720,0.976992,-5.922079,-6.899071,2.472544,3.938031,-6.410575,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384177718,0.983620,-5.930948,-6.914568,2.473664,3.949094,-6.422758,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384179715,0.997496,-5.954695,-6.952190,2.478600,3.974843,-6.453443,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384181712,0.980759,-5.967426,-6.948185,2.493334,3.964472,-6.457806,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384183709,1.018333,-5.976772,-6.995106,2.479219,4.006720,-6.485939,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384185707,1.039982,-5.991364,-7.031345,2.475691,4.035664,-6.511354,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384187704,1.014757,-5.999804,-7.014561,2.492523,4.014659,-6.507182,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384189702,1.005125,-5.979204,-6.984329,2.487040,3.994727,-6.481767,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384191699,0.999165,-5.968237,-6.967402,2.484536,3.983283,-6.467819,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384193697,0.980711,-5.979490,-6.960201,2.499390,3.970456,-6.469846,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384195694,0.954008,-5.983448,-6.937456,2.514720,3.945732,-6.460452,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384197698,0.947666,-5.993509,-6.941175,2.522922,3.944421,-6.467342,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384199689,0.989199,-5.998850,-6.988049,2.504826,3.988624,-6.493449,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384201686,1.013517,-5.995321,-7.008839,2.490902,4.011178,-6.502080,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384203684,1.015711,-6.009483,-7.025194,2.496886,4.020452,-6.517339,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384205681,1.004124,-6.041098,-7.045221,2.518487,4.024673,-6.543159,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384207679,1.014662,-6.024218,-7.038879,2.504778,4.026771,-6.531549,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384209676,1.009846,-6.003141,-7.012987,2.496648,4.011416,-6.508064,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384211674,0.974655,-6.002998,-6.977654,2.514172,3.976154,-6.490326,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384213671,0.953245,-5.997276,-6.950521,2.522016,3.951883,-6.473899,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384215669,0.963688,-5.984259,-6.947947,2.510285,3.955817,-6.466103,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384217669,0.949383,-5.989552,-6.938934,2.520084,3.944159,-6.464243,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384219665,0.981522,-6.001472,-6.982994,2.509975,3.982258,-6.492233,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384221662,1.008987,-5.990791,-6.999779,2.490902,4.004383,-6.495285,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384223659,1.017237,-5.996418,-7.013655,2.489591,4.015446,-6.505036,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384225657,1.020145,-6.012964,-7.033110,2.496409,4.026628,-6.523037,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384227654,1.024866,-6.018972,-7.043839,2.497053,4.034352,-6.531405,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384229651,0.993013,-6.022358,-7.015371,2.514672,4.004192,-6.518865,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384231649,0.976229,-5.995035,-6.971264,2.509403,3.973746,-6.483150,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384233646,0.971746,-5.979395,-6.951141,2.503824,3.961444,-6.465268,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384235644,0.951195,-5.948400,-6.899595,2.498603,3.925395,-6.423998,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384237641,0.954342,-5.934668,-6.889009,2.490163,3.921676,-6.411839,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384239639,0.972080,-5.960321,-6.932402,2.494121,3.952241,-6.446362,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384241636,1.005840,-5.974340,-6.980181,2.484250,3.993011,-6.477261,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384243634,1.020765,-5.978680,-6.999445,2.478957,4.010105,-6.489062,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384245631,1.022243,-5.987263,-7.009506,2.482510,4.015875,-6.498384,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384247629,1.023674,-5.988979,-7.012653,2.482653,4.018164,-6.500816,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384249626,1.012135,-5.981970,-6.994104,2.484918,4.003119,-6.488037,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384251624,0.980186,-5.985546,-6.965733,2.502680,3.972960,-6.475639,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384253621,0.969887,-5.967855,-6.937742,2.498984,3.953815,-6.452799,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384255619,0.962782,-5.950642,-6.913424,2.493930,3.938103,-6.432033,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384257617,0.964165,-5.958891,-6.923056,2.497363,3.943610,-6.440973,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384259613,0.982046,-5.958843,-6.940889,2.488399,3.961468,-6.449866,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384261611,1.005125,-5.954790,-6.959915,2.474833,3.982520,-6.457353,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384263608,1.020241,-5.963421,-6.983662,2.471590,4.001951,-6.473541,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384265606,1.024389,-5.973005,-6.997395,2.474308,4.010892,-6.485200,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384267603,1.019764,-5.970860,-6.990623,2.475548,4.005194,-6.480742,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384269601,1.003456,-5.949211,-6.952667,2.472878,3.978062,-6.450939,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384271598,0.993681,-5.931330,-6.925011,2.468824,3.959346,-6.428170,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384273596,0.980425,-5.918837,-6.899261,2.469206,3.939843,-6.409049,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384275593,0.969362,-5.920935,-6.890297,2.475786,3.929830,-6.405616,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384277592,0.968456,-5.926800,-6.895256,2.479172,3.931856,-6.411028,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384279589,0.966597,-5.930758,-6.897354,2.482080,3.931975,-6.414056,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384281586,1.002264,-5.943727,-6.945992,2.470732,3.974128,-6.444860,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384283583,1.034307,-5.959129,-6.993437,2.462411,4.013872,-6.476283,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384285581,1.031685,-5.987120,-7.018805,2.477717,4.025245,-6.502962,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384287579,1.031351,-5.981302,-7.012653,2.474976,4.022002,-6.496978,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384289576,1.032114,-5.961990,-6.994104,2.464938,4.013109,-6.478047,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384291573,1.018524,-5.943680,-6.962204,2.462578,3.990364,-6.452942,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384293571,0.997257,-5.922508,-6.919765,2.462626,3.958511,-6.421137,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384295568,0.980616,-5.904102,-6.884718,2.461743,3.932667,-6.394410,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384297567,0.975370,-5.909157,-6.884527,2.466893,3.929949,-6.396842,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384299563,0.987339,-5.923414,-6.910753,2.468038,3.949046,-6.417084,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384301561,0.982046,-5.919838,-6.901884,2.468896,3.941965,-6.410861,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384303558,1.021338,-5.928612,-6.949949,2.453637,3.985643,-6.439281,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384305556,1.051474,-5.944109,-6.995583,2.446318,4.023528,-6.469846,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384307553,1.040697,-5.946255,-6.986952,2.452779,4.013824,-6.466603,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384309551,1.029015,-5.935144,-6.964159,2.453065,3.996587,-6.449652,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384311548,1.013279,-5.926323,-6.939602,2.456522,3.976440,-6.432962,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384313546,0.994492,-5.916500,-6.910992,2.461004,3.952742,-6.413746,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384315543,0.989532,-5.898952,-6.888485,2.454710,3.939009,-6.393719,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384317541,0.996113,-5.894899,-6.891012,2.449393,3.943563,-6.392956,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384319538,1.014042,-5.904913,-6.918955,2.445436,3.966498,-6.411934,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384321536,1.024628,-5.922365,-6.946993,2.448869,3.985810,-6.434679,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384323533,1.018190,-5.935287,-6.953478,2.458549,3.985834,-6.444383,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384325531,1.015568,-5.924749,-6.940317,2.454591,3.977942,-6.432533,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384327528,1.021433,-5.930567,-6.952000,2.454567,3.986716,-6.441283,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384329525,0.994253,-5.950117,-6.944370,2.477932,3.969312,-6.447244,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384331523,0.994587,-5.949593,-6.944180,2.477503,3.969383,-6.446886,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384333520,1.003790,-5.933857,-6.937647,2.465034,3.970718,-6.435752,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384335518,0.997496,-5.921793,-6.919289,2.462149,3.958392,-6.420541,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384337516,0.990105,-5.943251,-6.933355,2.476573,3.961730,-6.438303,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384339513,0.990629,-5.953455,-6.944084,2.481413,3.967357,-6.448770,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384341510,1.011896,-5.951881,-6.963778,2.469993,3.987837,-6.457829,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
384343507,1.030111,-5.947876,-6.977987,2.458882,4.004049,-6.462932,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,6
